timestamp,fish_id,x_coordinate,y_coordinate
1759676741.998383,37,1048,668
1759676741.998383,35,347,453
1759676741.998383,31,324,423
1759676741.998383,24,438,460
1759676741.998383,17,610,419
1759676741.998383,10,541,579
1759676741.998383,8,690,536
1759676741.998383,6,599,379
1759676741.998383,5,351,489
1759676741.998383,2,297,486
1759676741.998383,1,693,454
1759676742.0316586,37,1047,668
1759676742.0316586,35,349,453
1759676742.0316586,31,323,421
1759676742.0316586,24,436,458
1759676742.0316586,17,613,416
1759676742.0316586,10,532,578
1759676742.0316586,8,690,537
1759676742.0316586,6,598,378
1759676742.0316586,5,351,489
1759676742.0316586,2,298,486
1759676742.0316586,1,694,455
1759676742.066636,37,1050,669
1759676742.066636,35,351,454
1759676742.066636,31,325,418
1759676742.066636,24,436,457
1759676742.066636,17,615,413
1759676742.066636,10,527,576
1759676742.066636,8,690,537
1759676742.066636,6,598,377
1759676742.066636,5,351,490
1759676742.066636,2,298,486
1759676742.066636,1,695,455
1759676742.1027868,37,1049,669
1759676742.1027868,35,356,457
1759676742.1027868,31,330,417
1759676742.1027868,24,436,456
1759676742.1027868,17,616,410
1759676742.1027868,10,524,575
1759676742.1027868,8,689,537
1759676742.1027868,6,598,376
1759676742.1027868,5,351,490
1759676742.1027868,2,298,486
1759676742.1027868,1,697,456
1759676742.1355953,43,326,446
1759676742.1355953,37,1049,670
1759676742.1355953,35,357,457
1759676742.1355953,31,333,416
1759676742.1355953,24,436,455
1759676742.1355953,17,617,407
1759676742.1355953,10,522,573
1759676742.1355953,8,689,537
1759676742.1355953,6,597,375
1759676742.1355953,5,351,490
1759676742.1355953,2,298,486
1759676742.1355953,1,699,457
1759676742.170824,44,312,139
1759676742.170824,43,327,446
1759676742.170824,37,1049,670
1759676742.170824,35,355,455
1759676742.170824,31,335,414
1759676742.170824,24,437,453
1759676742.170824,17,617,405
1759676742.170824,10,520,572
1759676742.170824,8,689,537
1759676742.170824,6,596,373
1759676742.170824,5,351,490
1759676742.170824,2,298,486
1759676742.170824,1,701,457
1759676742.2032392,45,342,180
1759676742.2032392,44,312,140
1759676742.2032392,43,329,447
1759676742.2032392,37,1048,670
1759676742.2032392,35,356,454
1759676742.2032392,31,336,413
1759676742.2032392,24,437,453
1759676742.2032392,17,619,403
1759676742.2032392,10,509,571
1759676742.2032392,8,689,537
1759676742.2032392,6,594,372
1759676742.2032392,5,351,490
1759676742.2032392,2,298,486
1759676742.2032392,1,704,458
1759676742.2340071,45,340,179
1759676742.2340071,43,332,445
1759676742.2340071,37,1050,670
1759676742.2340071,35,359,455
1759676742.2340071,31,337,410
1759676742.2340071,24,437,453
1759676742.2340071,17,619,402
1759676742.2340071,10,506,570
1759676742.2340071,8,688,537
1759676742.2340071,6,593,371
1759676742.2340071,5,351,490
1759676742.2340071,2,297,486
1759676742.2340071,1,706,459
1759676742.2677095,46,358,385
1759676742.2677095,45,341,178
1759676742.2677095,43,333,444
1759676742.2677095,37,1052,669
1759676742.2677095,35,361,456
1759676742.2677095,34,354,424
1759676742.2677095,24,437,452
1759676742.2677095,17,619,400
1759676742.2677095,10,533,573
1759676742.2677095,8,688,538
1759676742.2677095,6,591,371
1759676742.2677095,5,352,490
1759676742.2677095,2,298,486
1759676742.2677095,1,708,460
1759676742.3014991,45,341,177
1759676742.3014991,43,334,445
1759676742.3014991,37,1052,669
1759676742.3014991,35,361,454
1759676742.3014991,34,355,426
1759676742.3014991,24,438,451
1759676742.3014991,17,619,400
1759676742.3014991,10,543,575
1759676742.3014991,8,689,537
1759676742.3014991,6,589,369
1759676742.3014991,5,353,490
1759676742.3014991,2,298,486
1759676742.3014991,1,710,460
1759676742.3361585,45,339,176
1759676742.3361585,43,334,447
1759676742.3361585,37,1052,669
1759676742.3361585,35,361,455
1759676742.3361585,24,439,450
1759676742.3361585,17,619,398
1759676742.3361585,10,545,576
1759676742.3361585,8,689,539
1759676742.3361585,6,588,369
1759676742.3361585,5,354,490
1759676742.3361585,2,298,486
1759676742.3361585,1,711,460
1759676742.369933,47,467,562
1759676742.369933,45,339,176
1759676742.369933,43,334,450
1759676742.369933,37,1050,670
1759676742.369933,35,361,457
1759676742.369933,31,341,403
1759676742.369933,24,440,449
1759676742.369933,17,620,398
1759676742.369933,10,543,576
1759676742.369933,8,689,538
1759676742.369933,6,584,368
1759676742.369933,5,354,491
1759676742.369933,2,298,487
1759676742.369933,1,713,460
1759676742.4056842,47,462,561
1759676742.4056842,45,337,174
1759676742.4056842,43,333,453
1759676742.4056842,37,1050,670
1759676742.4056842,35,360,457
1759676742.4056842,24,442,448
1759676742.4056842,17,621,397
1759676742.4056842,10,541,575
1759676742.4056842,8,689,538
1759676742.4056842,6,581,367
1759676742.4056842,5,355,492
1759676742.4056842,2,298,487
1759676742.4056842,1,714,461
1759676742.4431148,49,312,156
1759676742.4431148,48,400,379
1759676742.4431148,47,457,560
1759676742.4431148,45,340,174
1759676742.4431148,43,334,454
1759676742.4431148,37,1050,669
1759676742.4431148,35,359,456
1759676742.4431148,24,443,447
1759676742.4431148,17,622,395
1759676742.4431148,10,540,575
1759676742.4431148,8,688,538
1759676742.4431148,6,580,366
1759676742.4431148,5,352,492
1759676742.4431148,2,297,486
1759676742.4431148,1,717,462
1759676742.4788542,49,307,158
1759676742.4788542,48,403,382
1759676742.4788542,47,452,560
1759676742.4788542,45,341,175
1759676742.4788542,43,334,455
1759676742.4788542,37,1049,669
1759676742.4788542,35,358,459
1759676742.4788542,31,339,393
1759676742.4788542,24,445,446
1759676742.4788542,17,623,394
1759676742.4788542,10,540,574
1759676742.4788542,8,689,538
1759676742.4788542,6,578,366
1759676742.4788542,5,351,493
1759676742.4788542,2,297,486
1759676742.4788542,1,718,463
1759676742.5122125,49,310,160
1759676742.5122125,48,404,384
1759676742.5122125,47,449,559
1759676742.5122125,45,341,175
1759676742.5122125,43,333,456
1759676742.5122125,37,1050,668
1759676742.5122125,35,358,459
1759676742.5122125,31,338,390
1759676742.5122125,24,447,444
1759676742.5122125,17,623,392
1759676742.5122125,10,539,574
1759676742.5122125,8,688,536
1759676742.5122125,6,576,366
1759676742.5122125,5,353,492
1759676742.5122125,2,295,485
1759676742.5122125,1,721,463
1759676742.5498528,49,313,162
1759676742.5498528,48,404,387
1759676742.5498528,47,446,558
1759676742.5498528,45,341,176
1759676742.5498528,43,332,458
1759676742.5498528,37,1051,668
1759676742.5498528,35,359,459
1759676742.5498528,31,338,388
1759676742.5498528,24,448,443
1759676742.5498528,17,622,391
1759676742.5498528,10,539,573
1759676742.5498528,8,687,537
1759676742.5498528,6,572,365
1759676742.5498528,5,353,492
1759676742.5498528,2,294,485
1759676742.5498528,1,722,464
1759676742.5853858,49,316,162
1759676742.5853858,48,405,390
1759676742.5853858,47,444,556
1759676742.5853858,45,343,176
1759676742.5853858,43,334,459
1759676742.5853858,37,1050,668
1759676742.5853858,35,356,458
1759676742.5853858,31,337,387
1759676742.5853858,24,450,442
1759676742.5853858,17,623,389
1759676742.5853858,10,540,573
1759676742.5853858,8,687,536
1759676742.5853858,6,568,365
1759676742.5853858,5,353,492
1759676742.5853858,2,295,485
1759676742.5853858,1,723,464
1759676742.6205363,49,316,162
1759676742.6205363,48,408,393
1759676742.6205363,47,442,555
1759676742.6205363,45,343,177
1759676742.6205363,43,335,459
1759676742.6205363,37,1050,668
1759676742.6205363,35,352,457
1759676742.6205363,31,337,385
1759676742.6205363,24,452,440
1759676742.6205363,17,623,389
1759676742.6205363,10,540,573
1759676742.6205363,8,687,536
1759676742.6205363,6,562,364
1759676742.6205363,5,352,492
1759676742.6205363,2,295,485
1759676742.6205363,1,725,465
1759676742.6578856,51,342,426
1759676742.6578856,49,317,162
1759676742.6578856,48,410,396
1759676742.6578856,47,441,553
1759676742.6578856,45,343,178
1759676742.6578856,43,335,459
1759676742.6578856,37,1050,668
1759676742.6578856,35,351,457
1759676742.6578856,31,337,383
1759676742.6578856,24,452,438
1759676742.6578856,17,624,388
1759676742.6578856,10,539,572
1759676742.6578856,8,687,535
1759676742.6578856,6,559,364
1759676742.6578856,5,350,492
1759676742.6578856,2,296,485
1759676742.6578856,1,727,465
1759676742.693349,51,343,430
1759676742.693349,49,316,164
1759676742.693349,48,414,402
1759676742.693349,47,440,552
1759676742.693349,45,344,180
1759676742.693349,43,336,459
1759676742.693349,35,347,458
1759676742.693349,31,338,383
1759676742.693349,24,453,437
1759676742.693349,17,624,387
1759676742.693349,10,538,573
1759676742.693349,8,686,534
1759676742.693349,6,557,363
1759676742.693349,5,350,492
1759676742.693349,2,297,486
1759676742.693349,1,729,465
1759676742.730025,51,344,432
1759676742.730025,48,416,406
1759676742.730025,47,439,552
1759676742.730025,45,345,182
1759676742.730025,43,337,459
1759676742.730025,31,338,381
1759676742.730025,24,453,435
1759676742.730025,17,625,386
1759676742.730025,10,538,573
1759676742.730025,8,686,533
1759676742.730025,6,554,363
1759676742.730025,5,351,493
1759676742.730025,2,297,486
1759676742.730025,1,731,465
1759676742.7673273,51,347,427
1759676742.7673273,50,319,141
1759676742.7673273,48,417,410
1759676742.7673273,47,438,551
1759676742.7673273,45,345,183
1759676742.7673273,43,339,459
1759676742.7673273,37,1050,669
1759676742.7673273,31,338,379
1759676742.7673273,24,455,434
1759676742.7673273,17,626,384
1759676742.7673273,10,536,573
1759676742.7673273,8,686,533
1759676742.7673273,6,551,362
1759676742.7673273,5,350,493
1759676742.7673273,2,296,487
1759676742.7673273,1,732,465
1759676742.8023207,52,376,397
1759676742.8023207,51,347,432
1759676742.8023207,50,319,142
1759676742.8023207,49,318,157
1759676742.8023207,48,420,414
1759676742.8023207,47,438,551
1759676742.8023207,45,344,185
1759676742.8023207,43,338,459
1759676742.8023207,31,339,378
1759676742.8023207,24,458,433
1759676742.8023207,17,627,383
1759676742.8023207,10,535,573
1759676742.8023207,8,686,533
1759676742.8023207,6,549,361
1759676742.8023207,5,349,493
1759676742.8023207,2,295,487
1759676742.8023207,1,733,466
1759676742.8498456,52,374,399
1759676742.8498456,51,348,434
1759676742.8498456,48,422,417
1759676742.8498456,47,436,552
1759676742.8498456,45,343,185
1759676742.8498456,43,337,459
1759676742.8498456,31,339,377
1759676742.8498456,24,463,433
1759676742.8498456,17,628,383
1759676742.8498456,10,535,573
1759676742.8498456,8,686,534
1759676742.8498456,6,546,360
1759676742.8498456,5,349,493
1759676742.8498456,2,294,487
1759676742.8498456,1,734,466
1759676742.885666,52,373,399
1759676742.885666,51,349,432
1759676742.885666,48,424,419
1759676742.885666,47,437,552
1759676742.885666,45,343,186
1759676742.885666,43,335,458
1759676742.885666,37,1048,669
1759676742.885666,31,339,376
1759676742.885666,24,467,432
1759676742.885666,17,629,382
1759676742.885666,10,534,573
1759676742.885666,8,687,534
1759676742.885666,6,543,358
1759676742.885666,5,348,492
1759676742.885666,2,294,488
1759676742.885666,1,735,467
1759676742.9256775,52,370,401
1759676742.9256775,51,363,435
1759676742.9256775,49,309,170
1759676742.9256775,48,426,422
1759676742.9256775,47,437,553
1759676742.9256775,45,343,186
1759676742.9256775,43,334,458
1759676742.9256775,37,1048,669
1759676742.9256775,31,339,375
1759676742.9256775,24,468,430
1759676742.9256775,17,630,381
1759676742.9256775,10,535,573
1759676742.9256775,8,687,533
1759676742.9256775,6,541,358
1759676742.9256775,5,347,492
1759676742.9256775,2,293,488
1759676742.9256775,1,736,467
1759676742.9641469,52,369,401
1759676742.9641469,51,356,432
1759676742.9641469,48,428,426
1759676742.9641469,47,437,554
1759676742.9641469,45,341,187
1759676742.9641469,43,339,458
1759676742.9641469,37,1048,668
1759676742.9641469,31,340,374
1759676742.9641469,24,471,429
1759676742.9641469,17,631,381
1759676742.9641469,10,534,572
1759676742.9641469,8,686,533
1759676742.9641469,6,540,359
1759676742.9641469,5,348,492
1759676742.9641469,2,293,489
1759676742.9641469,1,738,467
1759676743.003707,52,366,402
1759676743.003707,51,340,428
1759676743.003707,48,431,427
1759676743.003707,47,437,554
1759676743.003707,45,340,188
1759676743.003707,43,342,457
1759676743.003707,37,1048,669
1759676743.003707,31,341,373
1759676743.003707,24,474,429
1759676743.003707,17,633,381
1759676743.003707,10,535,572
1759676743.003707,8,686,533
1759676743.003707,6,535,358
1759676743.003707,5,348,492
1759676743.003707,2,293,489
1759676743.003707,1,740,468
1759676743.0387788,52,364,402
1759676743.0387788,51,357,438
1759676743.0387788,48,434,430
1759676743.0387788,47,435,554
1759676743.0387788,43,343,458
1759676743.0387788,37,1046,668
1759676743.0387788,31,341,372
1759676743.0387788,24,479,428
1759676743.0387788,17,634,381
1759676743.0387788,10,535,572
1759676743.0387788,8,686,533
1759676743.0387788,6,534,357
1759676743.0387788,5,348,492
1759676743.0387788,2,293,489
1759676743.0387788,1,741,468
1759676743.0766003,52,362,402
1759676743.0766003,51,368,443
1759676743.0766003,48,436,432
1759676743.0766003,47,433,554
1759676743.0766003,43,343,456
1759676743.0766003,31,339,371
1759676743.0766003,24,483,427
1759676743.0766003,17,635,382
1759676743.0766003,10,536,573
1759676743.0766003,8,686,532
1759676743.0766003,6,531,356
1759676743.0766003,5,348,492
1759676743.0766003,2,292,489
1759676743.0766003,1,743,468
1759676743.1108274,53,358,312
1759676743.1108274,52,361,402
1759676743.1108274,51,375,446
1759676743.1108274,49,303,170
1759676743.1108274,48,438,434
1759676743.1108274,47,433,555
1759676743.1108274,45,336,191
1759676743.1108274,43,341,455
1759676743.1108274,31,340,370
1759676743.1108274,24,485,426
1759676743.1108274,17,636,384
1759676743.1108274,10,537,573
1759676743.1108274,8,686,530
1759676743.1108274,6,530,355
1759676743.1108274,5,349,492
1759676743.1108274,2,291,489
1759676743.1108274,1,744,468
1759676743.1476161,54,338,424
1759676743.1476161,53,358,315
1759676743.1476161,52,361,403
1759676743.1476161,51,381,449
1759676743.1476161,49,303,171
1759676743.1476161,48,441,437
1759676743.1476161,47,432,555
1759676743.1476161,45,333,192
1759676743.1476161,43,340,453
1759676743.1476161,37,1047,669
1759676743.1476161,31,340,369
1759676743.1476161,24,487,425
1759676743.1476161,17,638,384
1759676743.1476161,10,538,573
1759676743.1476161,8,686,531
1759676743.1476161,6,525,355
1759676743.1476161,5,348,492
1759676743.1476161,2,291,489
1759676743.1476161,1,745,469
1759676743.1803405,54,337,419
1759676743.1803405,53,360,321
1759676743.1803405,52,360,403
1759676743.1803405,51,387,451
1759676743.1803405,49,303,172
1759676743.1803405,48,443,439
1759676743.1803405,47,431,555
1759676743.1803405,45,333,192
1759676743.1803405,43,340,453
1759676743.1803405,31,341,369
1759676743.1803405,24,491,425
1759676743.1803405,17,639,381
1759676743.1803405,10,538,572
1759676743.1803405,8,686,531
1759676743.1803405,6,523,354
1759676743.1803405,5,348,492
1759676743.1803405,2,292,489
1759676743.1803405,1,748,469
1759676743.2159529,54,336,416
1759676743.2159529,53,362,324
1759676743.2159529,52,358,403
1759676743.2159529,51,391,454
1759676743.2159529,50,315,141
1759676743.2159529,49,305,171
1759676743.2159529,48,444,440
1759676743.2159529,47,430,555
1759676743.2159529,45,333,193
1759676743.2159529,43,342,453
1759676743.2159529,31,342,368
1759676743.2159529,24,493,425
1759676743.2159529,17,641,380
1759676743.2159529,10,537,572
1759676743.2159529,8,686,531
1759676743.2159529,6,520,354
1759676743.2159529,5,348,492
1759676743.2159529,2,292,489
1759676743.2159529,1,749,469
1759676743.2492392,54,336,413
1759676743.2492392,53,365,329
1759676743.2492392,52,358,402
1759676743.2492392,51,395,455
1759676743.2492392,50,317,142
1759676743.2492392,49,304,172
1759676743.2492392,48,446,442
1759676743.2492392,47,430,554
1759676743.2492392,43,343,454
1759676743.2492392,31,341,367
1759676743.2492392,24,495,426
1759676743.2492392,17,642,380
1759676743.2492392,10,537,572
1759676743.2492392,8,686,531
1759676743.2492392,6,517,353
1759676743.2492392,5,348,492
1759676743.2492392,2,293,489
1759676743.2492392,1,751,469
1759676743.2853756,55,316,147
1759676743.2853756,54,337,411
1759676743.2853756,53,369,333
1759676743.2853756,52,354,401
1759676743.2853756,51,399,458
1759676743.2853756,49,305,173
1759676743.2853756,48,448,443
1759676743.2853756,47,429,555
1759676743.2853756,43,343,454
1759676743.2853756,31,341,366
1759676743.2853756,24,497,424
1759676743.2853756,17,643,380
1759676743.2853756,10,537,573
1759676743.2853756,8,686,530
1759676743.2853756,6,515,353
1759676743.2853756,5,349,492
1759676743.2853756,2,292,489
1759676743.2853756,1,753,469
1759676743.3222668,55,318,146
1759676743.3222668,54,335,407
1759676743.3222668,53,372,336
1759676743.3222668,52,354,401
1759676743.3222668,51,405,459
1759676743.3222668,49,305,174
1759676743.3222668,48,450,446
1759676743.3222668,47,429,555
1759676743.3222668,43,345,453
1759676743.3222668,31,339,365
1759676743.3222668,24,500,422
1759676743.3222668,17,644,381
1759676743.3222668,10,537,573
1759676743.3222668,8,687,531
1759676743.3222668,6,513,352
1759676743.3222668,5,347,492
1759676743.3222668,2,292,490
1759676743.3222668,1,754,470
1759676743.359407,55,321,145
1759676743.359407,54,334,405
1759676743.359407,53,374,339
1759676743.359407,52,354,400
1759676743.359407,51,412,461
1759676743.359407,49,305,173
1759676743.359407,48,452,447
1759676743.359407,47,429,554
1759676743.359407,43,346,452
1759676743.359407,31,339,363
1759676743.359407,24,503,421
1759676743.359407,17,644,381
1759676743.359407,10,536,573
1759676743.359407,8,687,531
1759676743.359407,6,510,352
1759676743.359407,5,346,492
1759676743.359407,2,292,490
1759676743.359407,1,755,470
1759676743.3933766,55,320,146
1759676743.3933766,54,335,403
1759676743.3933766,53,377,341
1759676743.3933766,52,354,401
1759676743.3933766,51,417,463
1759676743.3933766,49,306,174
1759676743.3933766,48,456,450
1759676743.3933766,47,431,554
1759676743.3933766,43,347,452
1759676743.3933766,31,338,363
1759676743.3933766,24,504,420
1759676743.3933766,17,645,381
1759676743.3933766,10,536,573
1759676743.3933766,8,687,531
1759676743.3933766,6,506,352
1759676743.3933766,5,345,492
1759676743.3933766,2,292,490
1759676743.3933766,1,757,470
1759676743.4276743,55,318,147
1759676743.4276743,53,380,341
1759676743.4276743,52,350,400
1759676743.4276743,51,421,464
1759676743.4276743,49,308,175
1759676743.4276743,48,459,452
1759676743.4276743,47,432,553
1759676743.4276743,43,347,451
1759676743.4276743,31,339,362
1759676743.4276743,24,506,419
1759676743.4276743,17,646,383
1759676743.4276743,10,537,572
1759676743.4276743,8,687,531
1759676743.4276743,6,504,352
1759676743.4276743,5,345,492
1759676743.4276743,2,293,491
1759676743.4276743,1,758,471
1759676743.4621072,55,317,149
1759676743.4621072,53,383,344
1759676743.4621072,52,349,397
1759676743.4621072,51,427,466
1759676743.4621072,49,307,175
1759676743.4621072,48,462,454
1759676743.4621072,47,432,552
1759676743.4621072,43,347,449
1759676743.4621072,31,339,359
1759676743.4621072,24,510,417
1759676743.4621072,17,646,384
1759676743.4621072,10,538,572
1759676743.4621072,8,687,531
1759676743.4621072,6,500,350
1759676743.4621072,5,345,492
1759676743.4621072,2,293,491
1759676743.4621072,1,761,470
1759676743.49928,55,317,151
1759676743.49928,54,343,395
1759676743.49928,53,389,348
1759676743.49928,51,432,467
1759676743.49928,49,306,176
1759676743.49928,48,463,456
1759676743.49928,47,433,553
1759676743.49928,43,347,448
1759676743.49928,31,340,357
1759676743.49928,24,513,417
1759676743.49928,17,647,384
1759676743.49928,10,538,571
1759676743.49928,8,687,531
1759676743.49928,6,498,350
1759676743.49928,5,345,492
1759676743.49928,2,292,491
1759676743.49928,1,762,470
1759676743.5341325,55,315,154
1759676743.5341325,54,342,393
1759676743.5341325,53,393,349
1759676743.5341325,51,439,469
1759676743.5341325,49,309,172
1759676743.5341325,48,468,458
1759676743.5341325,47,430,554
1759676743.5341325,43,346,447
1759676743.5341325,31,340,354
1759676743.5341325,24,515,416
1759676743.5341325,17,647,385
1759676743.5341325,10,537,571
1759676743.5341325,8,687,531
1759676743.5341325,6,497,350
1759676743.5341325,5,345,491
1759676743.5341325,2,291,492
1759676743.5341325,1,763,470
1759676743.5739365,55,315,156
1759676743.5739365,54,345,392
1759676743.5739365,53,397,350
1759676743.5739365,51,442,470
1759676743.5739365,49,310,175
1759676743.5739365,48,471,458
1759676743.5739365,47,428,554
1759676743.5739365,43,347,446
1759676743.5739365,31,340,351
1759676743.5739365,24,518,414
1759676743.5739365,17,649,385
1759676743.5739365,10,537,571
1759676743.5739365,8,687,532
1759676743.5739365,6,495,350
1759676743.5739365,5,345,491
1759676743.5739365,2,289,493
1759676743.5739365,1,764,471
1759676743.6097436,55,317,156
1759676743.6097436,54,345,391
1759676743.6097436,53,401,351
1759676743.6097436,51,446,472
1759676743.6097436,48,476,460
1759676743.6097436,47,428,554
1759676743.6097436,43,348,445
1759676743.6097436,31,340,350
1759676743.6097436,24,520,412
1759676743.6097436,17,651,387
1759676743.6097436,10,538,571
1759676743.6097436,8,686,531
1759676743.6097436,6,492,349
1759676743.6097436,5,345,491
1759676743.6097436,2,291,494
1759676743.6097436,1,766,471
1759676743.6584494,55,318,156
1759676743.6584494,54,345,390
1759676743.6584494,53,407,353
1759676743.6584494,51,450,472
1759676743.6584494,48,483,461
1759676743.6584494,47,428,554
1759676743.6584494,43,348,442
1759676743.6584494,31,341,348
1759676743.6584494,24,523,410
1759676743.6584494,17,654,388
1759676743.6584494,10,538,571
1759676743.6584494,8,686,531
1759676743.6584494,6,489,349
1759676743.6584494,5,345,491
1759676743.6584494,2,293,496
1759676743.6584494,1,768,471
1759676743.699897,55,318,159
1759676743.699897,54,345,388
1759676743.699897,53,411,353
1759676743.699897,51,455,473
1759676743.699897,48,487,461
1759676743.699897,47,428,555
1759676743.699897,43,349,440
1759676743.699897,31,341,346
1759676743.699897,24,525,408
1759676743.699897,17,657,389
1759676743.699897,10,537,572
1759676743.699897,8,686,531
1759676743.699897,6,487,348
1759676743.699897,5,345,491
1759676743.699897,2,296,497
1759676743.699897,1,770,471
1759676743.746497,55,319,160
1759676743.746497,54,343,386
1759676743.746497,53,414,355
1759676743.746497,51,457,474
1759676743.746497,48,490,461
1759676743.746497,47,428,555
1759676743.746497,43,349,439
1759676743.746497,31,341,345
1759676743.746497,24,528,407
1759676743.746497,17,659,390
1759676743.746497,10,537,572
1759676743.746497,8,686,531
1759676743.746497,6,485,347
1759676743.746497,5,346,491
1759676743.746497,2,298,498
1759676743.746497,1,770,471
1759676743.787516,55,321,160
1759676743.787516,54,343,384
1759676743.787516,53,416,355
1759676743.787516,51,463,475
1759676743.787516,48,496,461
1759676743.787516,47,429,555
1759676743.787516,43,349,437
1759676743.787516,31,342,343
1759676743.787516,24,530,404
1759676743.787516,17,661,392
1759676743.787516,10,536,572
1759676743.787516,8,685,531
1759676743.787516,6,483,347
1759676743.787516,5,345,491
1759676743.787516,2,299,499
1759676743.787516,1,772,472
1759676743.8301363,55,321,162
1759676743.8301363,54,342,384
1759676743.8301363,53,418,355
1759676743.8301363,51,467,477
1759676743.8301363,48,505,462
1759676743.8301363,47,429,555
1759676743.8301363,43,350,436
1759676743.8301363,31,342,341
1759676743.8301363,24,533,403
1759676743.8301363,17,662,394
1759676743.8301363,10,535,572
1759676743.8301363,8,685,531
1759676743.8301363,6,475,347
1759676743.8301363,5,345,491
1759676743.8301363,2,302,501
1759676743.8301363,1,774,472
1759676743.8708084,55,322,163
1759676743.8708084,54,343,383
1759676743.8708084,53,418,355
1759676743.8708084,51,470,477
1759676743.8708084,48,509,463
1759676743.8708084,47,428,555
1759676743.8708084,43,350,435
1759676743.8708084,31,342,340
1759676743.8708084,24,535,401
1759676743.8708084,17,663,395
1759676743.8708084,10,535,573
1759676743.8708084,8,685,531
1759676743.8708084,6,470,347
1759676743.8708084,5,345,491
1759676743.8708084,2,302,502
1759676743.8708084,1,776,473
1759676743.911934,55,320,170
1759676743.911934,54,342,380
1759676743.911934,53,420,354
1759676743.911934,51,473,478
1759676743.911934,48,514,462
1759676743.911934,47,428,556
1759676743.911934,43,350,433
1759676743.911934,31,342,338
1759676743.911934,24,537,399
1759676743.911934,17,664,397
1759676743.911934,10,535,572
1759676743.911934,8,684,531
1759676743.911934,6,467,348
1759676743.911934,5,346,491
1759676743.911934,2,305,504
1759676743.911934,1,778,473
1759676743.9506667,55,320,173
1759676743.9506667,54,341,378
1759676743.9506667,53,422,354
1759676743.9506667,51,477,478
1759676743.9506667,48,519,462
1759676743.9506667,47,428,556
1759676743.9506667,43,349,430
1759676743.9506667,31,343,336
1759676743.9506667,24,540,397
1759676743.9506667,17,668,399
1759676743.9506667,10,536,571
1759676743.9506667,8,684,531
1759676743.9506667,6,467,346
1759676743.9506667,5,347,491
1759676743.9506667,2,309,506
1759676743.9506667,1,780,473
1759676743.9892914,57,331,144
1759676743.9892914,55,320,174
1759676743.9892914,54,342,377
1759676743.9892914,53,424,354
1759676743.9892914,51,481,480
1759676743.9892914,48,524,462
1759676743.9892914,47,427,555
1759676743.9892914,43,348,428
1759676743.9892914,31,342,334
1759676743.9892914,24,541,395
1759676743.9892914,17,669,401
1759676743.9892914,10,535,571
1759676743.9892914,8,684,531
1759676743.9892914,6,467,345
1759676743.9892914,5,345,491
1759676743.9892914,2,312,508
1759676743.9892914,1,781,473
1759676744.0254707,57,332,143
1759676744.0254707,55,319,175
1759676744.0254707,54,341,375
1759676744.0254707,53,424,355
1759676744.0254707,51,485,480
1759676744.0254707,48,530,462
1759676744.0254707,47,427,554
1759676744.0254707,43,347,426
1759676744.0254707,31,342,332
1759676744.0254707,24,543,392
1759676744.0254707,17,672,402
1759676744.0254707,10,536,571
1759676744.0254707,8,683,531
1759676744.0254707,6,467,344
1759676744.0254707,5,345,490
1759676744.0254707,2,316,510
1759676744.0254707,1,783,473
1759676744.069308,57,333,142
1759676744.069308,55,318,177
1759676744.069308,54,340,371
1759676744.069308,53,428,356
1759676744.069308,51,491,480
1759676744.069308,48,537,461
1759676744.069308,47,426,554
1759676744.069308,43,346,422
1759676744.069308,31,342,330
1759676744.069308,24,545,391
1759676744.069308,17,674,403
1759676744.069308,10,536,571
1759676744.069308,8,683,531
1759676744.069308,6,466,342
1759676744.069308,5,345,491
1759676744.069308,2,319,512
1759676744.069308,1,784,474
1759676744.1061118,57,334,143
1759676744.1061118,55,318,177
1759676744.1061118,54,339,367
1759676744.1061118,53,432,356
1759676744.1061118,51,493,480
1759676744.1061118,48,542,460
1759676744.1061118,47,425,553
1759676744.1061118,43,345,419
1759676744.1061118,31,342,329
1759676744.1061118,24,547,389
1759676744.1061118,17,675,404
1759676744.1061118,10,535,571
1759676744.1061118,8,683,531
1759676744.1061118,6,466,340
1759676744.1061118,5,345,491
1759676744.1061118,2,323,514
1759676744.1061118,1,786,474
1759676744.1492217,57,335,143
1759676744.1492217,55,317,176
1759676744.1492217,54,339,365
1759676744.1492217,53,438,355
1759676744.1492217,51,498,480
1759676744.1492217,48,546,459
1759676744.1492217,47,424,553
1759676744.1492217,43,344,416
1759676744.1492217,31,342,327
1759676744.1492217,24,547,387
1759676744.1492217,17,678,405
1759676744.1492217,10,534,571
1759676744.1492217,8,683,531
1759676744.1492217,6,463,337
1759676744.1492217,5,344,490
1759676744.1492217,2,325,515
1759676744.1492217,1,787,475
1759676744.1920383,57,336,143
1759676744.1920383,55,318,176
1759676744.1920383,54,339,363
1759676744.1920383,53,441,355
1759676744.1920383,51,501,480
1759676744.1920383,48,552,457
1759676744.1920383,47,424,552
1759676744.1920383,43,345,414
1759676744.1920383,31,342,326
1759676744.1920383,24,547,386
1759676744.1920383,17,681,407
1759676744.1920383,10,534,571
1759676744.1920383,8,683,531
1759676744.1920383,6,461,336
1759676744.1920383,5,344,490
1759676744.1920383,2,327,515
1759676744.1920383,1,787,475
1759676744.2498555,57,339,144
1759676744.2498555,55,318,176
1759676744.2498555,54,338,360
1759676744.2498555,53,444,355
1759676744.2498555,51,505,480
