timestamp,fish_id,x_coordinate,y_coordinate
1755831523.8996649,8,689,535
1755831523.8996649,6,598,387
1755831523.8996649,5,351,489
1755831523.8996649,4,568,559
1755831523.8996649,2,295,486
1755831523.8996649,1,687,452
1755831523.9523969,37,1049,668
1755831523.9523969,35,347,454
1755831523.9523969,31,323,428
1755831523.9523969,24,435,464
1755831523.9523969,17,603,426
1755831523.9523969,10,563,584
1755831523.9523969,8,690,536
1755831523.9523969,6,599,384
1755831523.9523969,5,351,489
1755831523.9523969,4,571,561
1755831523.9523969,2,295,486
1755831523.9523969,1,688,452
1755831524.0046945,37,1049,668
1755831524.0046945,35,349,454
1755831524.0046945,31,323,427
1755831524.0046945,24,437,462
1755831524.0046945,17,605,425
1755831524.0046945,10,554,583
1755831524.0046945,8,690,536
1755831524.0046945,6,600,382
1755831524.0046945,5,352,489
1755831524.0046945,4,570,561
1755831524.0046945,2,296,486
1755831524.0046945,1,689,453
1755831524.0557148,37,1050,668
1755831524.0557148,35,349,453
1755831524.0557148,31,324,425
1755831524.0557148,24,437,461
1755831524.0557148,17,608,422
1755831524.0557148,10,549,581
1755831524.0557148,8,690,536
1755831524.0557148,6,600,381
1755831524.0557148,5,351,489
1755831524.0557148,2,296,486
1755831524.0557148,1,691,454
1755831524.108046,37,1048,668
1755831524.108046,35,347,453
1755831524.108046,31,324,423
1755831524.108046,24,438,460
1755831524.108046,17,610,419
1755831524.108046,10,541,579
1755831524.108046,8,690,536
1755831524.108046,6,599,379
1755831524.108046,5,351,489
1755831524.108046,2,297,486
1755831524.108046,1,693,454
1755831524.1631024,37,1047,668
1755831524.1631024,35,349,453
1755831524.1631024,31,323,421
1755831524.1631024,24,436,458
1755831524.1631024,17,613,416
1755831524.1631024,10,532,578
1755831524.1631024,8,690,537
1755831524.1631024,6,598,378
1755831524.1631024,5,351,489
1755831524.1631024,2,298,486
1755831524.1631024,1,694,455
1755831524.218792,37,1050,669
1755831524.218792,35,351,454
1755831524.218792,31,325,418
1755831524.218792,24,436,457
1755831524.218792,17,615,413
1755831524.218792,10,527,576
1755831524.218792,8,690,537
1755831524.218792,6,598,377
1755831524.218792,5,351,490
1755831524.218792,2,298,486
1755831524.218792,1,695,455
1755831524.2735417,37,1049,669
1755831524.2735417,35,356,457
1755831524.2735417,31,330,417
1755831524.2735417,24,436,456
1755831524.2735417,17,616,410
1755831524.2735417,10,524,575
1755831524.2735417,8,689,537
1755831524.2735417,6,598,376
1755831524.2735417,5,351,490
1755831524.2735417,2,298,486
1755831524.2735417,1,697,456
1755831524.344624,43,326,446
1755831524.344624,37,1049,670
1755831524.344624,35,357,457
1755831524.344624,31,333,416
1755831524.344624,24,436,455
1755831524.344624,17,617,407
1755831524.344624,10,522,573
1755831524.344624,8,689,537
1755831524.344624,6,597,375
1755831524.344624,5,351,490
1755831524.344624,2,298,486
1755831524.344624,1,699,457
1755831524.403035,44,312,139
1755831524.403035,43,327,446
1755831524.403035,37,1049,670
1755831524.403035,35,355,455
1755831524.403035,31,335,414
1755831524.403035,24,437,453
1755831524.403035,17,617,405
1755831524.403035,10,520,572
1755831524.403035,8,689,537
1755831524.403035,6,596,373
1755831524.403035,5,351,490
1755831524.403035,2,298,486
1755831524.403035,1,701,457
1755831524.4570918,45,342,180
1755831524.4570918,44,312,140
1755831524.4570918,43,329,447
1755831524.4570918,37,1048,670
1755831524.4570918,35,356,454
1755831524.4570918,31,336,413
1755831524.4570918,24,437,453
1755831524.4570918,17,619,403
1755831524.4570918,10,509,571
1755831524.4570918,8,689,537
1755831524.4570918,6,594,372
1755831524.4570918,5,351,490
1755831524.4570918,2,298,486
1755831524.4570918,1,704,458
1755831524.510983,45,340,179
1755831524.510983,43,332,445
1755831524.510983,37,1050,670
1755831524.510983,35,359,455
1755831524.510983,31,337,410
1755831524.510983,24,437,453
1755831524.510983,17,619,402
1755831524.510983,10,506,570
1755831524.510983,8,688,537
1755831524.510983,6,593,371
1755831524.510983,5,351,490
1755831524.510983,2,297,486
1755831524.510983,1,706,459
1755831524.5663102,46,358,385
1755831524.5663102,45,341,178
1755831524.5663102,43,333,444
1755831524.5663102,37,1052,669
1755831524.5663102,35,361,456
1755831524.5663102,34,354,424
1755831524.5663102,24,437,452
1755831524.5663102,17,619,400
1755831524.5663102,10,533,573
1755831524.5663102,8,688,538
1755831524.5663102,6,591,371
1755831524.5663102,5,352,490
1755831524.5663102,2,298,486
1755831524.5663102,1,708,460
1755831524.6217628,45,341,177
1755831524.6217628,43,334,445
1755831524.6217628,37,1052,669
1755831524.6217628,35,361,454
1755831524.6217628,34,355,426
1755831524.6217628,24,438,451
1755831524.6217628,17,619,400
1755831524.6217628,10,543,575
1755831524.6217628,8,689,537
1755831524.6217628,6,589,369
1755831524.6217628,5,353,490
1755831524.6217628,2,298,486
1755831524.6217628,1,710,460
1755831524.6754417,45,339,176
1755831524.6754417,43,334,447
1755831524.6754417,37,1052,669
1755831524.6754417,35,361,455
1755831524.6754417,24,439,450
1755831524.6754417,17,619,398
1755831524.6754417,10,545,576
1755831524.6754417,8,689,539
1755831524.6754417,6,588,369
1755831524.6754417,5,354,490
1755831524.6754417,2,298,486
1755831524.6754417,1,711,460
1755831524.7298505,47,467,562
1755831524.7298505,45,339,176
1755831524.7298505,43,334,450
1755831524.7298505,37,1050,670
1755831524.7298505,35,361,457
1755831524.7298505,31,341,403
1755831524.7298505,24,440,449
1755831524.7298505,17,620,398
1755831524.7298505,10,543,576
1755831524.7298505,8,689,538
1755831524.7298505,6,584,368
1755831524.7298505,5,354,491
1755831524.7298505,2,298,487
1755831524.7298505,1,713,460
1755831524.7843263,47,462,561
1755831524.7843263,45,337,174
1755831524.7843263,43,333,453
1755831524.7843263,37,1050,670
1755831524.7843263,35,360,457
1755831524.7843263,24,442,448
1755831524.7843263,17,621,397
1755831524.7843263,10,541,575
1755831524.7843263,8,689,538
1755831524.7843263,6,581,367
1755831524.7843263,5,355,492
1755831524.7843263,2,298,487
1755831524.7843263,1,714,461
1755831524.8393822,49,312,156
1755831524.8393822,48,400,379
1755831524.8393822,47,457,560
1755831524.8393822,45,340,174
1755831524.8393822,43,334,454
1755831524.8393822,37,1050,669
1755831524.8393822,35,359,456
1755831524.8393822,24,443,447
1755831524.8393822,17,622,395
1755831524.8393822,10,540,575
1755831524.8393822,8,688,538
1755831524.8393822,6,580,366
1755831524.8393822,5,352,492
1755831524.8393822,2,297,486
1755831524.8393822,1,717,462
1755831524.8942573,49,307,158
1755831524.8942573,48,403,382
1755831524.8942573,47,452,560
1755831524.8942573,45,341,175
1755831524.8942573,43,334,455
1755831524.8942573,37,1049,669
1755831524.8942573,35,358,459
1755831524.8942573,31,339,393
1755831524.8942573,24,445,446
1755831524.8942573,17,623,394
1755831524.8942573,10,540,574
1755831524.8942573,8,689,538
1755831524.8942573,6,578,366
1755831524.8942573,5,351,493
1755831524.8942573,2,297,486
1755831524.8942573,1,718,463
1755831524.9508605,49,310,160
1755831524.9508605,48,404,384
1755831524.9508605,47,449,559
1755831524.9508605,45,341,175
1755831524.9508605,43,333,456
1755831524.9508605,37,1050,668
1755831524.9508605,35,358,459
1755831524.9508605,31,338,390
1755831524.9508605,24,447,444
1755831524.9508605,17,623,392
1755831524.9508605,10,539,574
1755831524.9508605,8,688,536
1755831524.9508605,6,576,366
1755831524.9508605,5,353,492
1755831524.9508605,2,295,485
1755831524.9508605,1,721,463
1755831525.0118597,49,313,162
1755831525.0118597,48,404,387
1755831525.0118597,47,446,558
1755831525.0118597,45,341,176
1755831525.0118597,43,332,458
1755831525.0118597,37,1051,668
1755831525.0118597,35,359,459
1755831525.0118597,31,338,388
1755831525.0118597,24,448,443
1755831525.0118597,17,622,391
1755831525.0118597,10,539,573
1755831525.0118597,8,687,537
1755831525.0118597,6,572,365
1755831525.0118597,5,353,492
1755831525.0118597,2,294,485
1755831525.0118597,1,722,464
1755831525.069129,49,316,162
1755831525.069129,48,405,390
1755831525.069129,47,444,556
1755831525.069129,45,343,176
1755831525.069129,43,334,459
1755831525.069129,37,1050,668
1755831525.069129,35,356,458
1755831525.069129,31,337,387
1755831525.069129,24,450,442
1755831525.069129,17,623,389
1755831525.069129,10,540,573
1755831525.069129,8,687,536
1755831525.069129,6,568,365
1755831525.069129,5,353,492
1755831525.069129,2,295,485
1755831525.069129,1,723,464
1755831525.125053,49,316,162
1755831525.125053,48,408,393
1755831525.125053,47,442,555
1755831525.125053,45,343,177
1755831525.125053,43,335,459
1755831525.125053,37,1050,668
1755831525.125053,35,352,457
1755831525.125053,31,337,385
1755831525.125053,24,452,440
1755831525.125053,17,623,389
1755831525.125053,10,540,573
1755831525.125053,8,687,536
1755831525.125053,6,562,364
1755831525.125053,5,352,492
1755831525.125053,2,295,485
1755831525.125053,1,725,465
1755831525.1890676,51,342,426
1755831525.1890676,49,317,162
1755831525.1890676,48,410,396
1755831525.1890676,47,441,553
1755831525.1890676,45,343,178
1755831525.1890676,43,335,459
1755831525.1890676,37,1050,668
1755831525.1890676,35,351,457
1755831525.1890676,31,337,383
1755831525.1890676,24,452,438
1755831525.1890676,17,624,388
1755831525.1890676,10,539,572
1755831525.1890676,8,687,535
1755831525.1890676,6,559,364
1755831525.1890676,5,350,492
1755831525.1890676,2,296,485
1755831525.1890676,1,727,465
1755831525.2474377,51,343,430
1755831525.2474377,49,316,164
1755831525.2474377,48,414,402
1755831525.2474377,47,440,552
1755831525.2474377,45,344,180
1755831525.2474377,43,336,459
1755831525.2474377,35,347,458
1755831525.2474377,31,338,383
1755831525.2474377,24,453,437
1755831525.2474377,17,624,387
1755831525.2474377,10,538,573
1755831525.2474377,8,686,534
1755831525.2474377,6,557,363
1755831525.2474377,5,350,492
1755831525.2474377,2,297,486
1755831525.2474377,1,729,465
1755831525.3042648,51,344,432
1755831525.3042648,48,416,406
1755831525.3042648,47,439,552
1755831525.3042648,45,345,182
1755831525.3042648,43,337,459
1755831525.3042648,31,338,381
1755831525.3042648,24,453,435
1755831525.3042648,17,625,386
1755831525.3042648,10,538,573
1755831525.3042648,8,686,533
1755831525.3042648,6,554,363
1755831525.3042648,5,351,493
1755831525.3042648,2,297,486
1755831525.3042648,1,731,465
1755831525.360982,51,347,427
1755831525.360982,50,319,141
1755831525.360982,48,417,410
1755831525.360982,47,438,551
1755831525.360982,45,345,183
1755831525.360982,43,339,459
1755831525.360982,37,1050,669
1755831525.360982,31,338,379
1755831525.360982,24,455,434
1755831525.360982,17,626,384
1755831525.360982,10,536,573
1755831525.360982,8,686,533
1755831525.360982,6,551,362
1755831525.360982,5,350,493
1755831525.360982,2,296,487
1755831525.360982,1,732,465
1755831525.4155014,52,376,397
1755831525.4155014,51,347,432
1755831525.4155014,50,319,142
1755831525.4155014,49,318,157
1755831525.4155014,48,420,414
1755831525.4155014,47,438,551
1755831525.4155014,45,344,185
1755831525.4155014,43,338,459
1755831525.4155014,31,339,378
1755831525.4155014,24,458,433
1755831525.4155014,17,627,383
1755831525.4155014,10,535,573
1755831525.4155014,8,686,533
1755831525.4155014,6,549,361
1755831525.4155014,5,349,493
1755831525.4155014,2,295,487
1755831525.4155014,1,733,466
1755831525.4709966,52,374,399
1755831525.4709966,51,348,434
1755831525.4709966,48,422,417
1755831525.4709966,47,436,552
1755831525.4709966,45,343,185
1755831525.4709966,43,337,459
1755831525.4709966,31,339,377
1755831525.4709966,24,463,433
1755831525.4709966,17,628,383
1755831525.4709966,10,535,573
1755831525.4709966,8,686,534
1755831525.4709966,6,546,360
1755831525.4709966,5,349,493
1755831525.4709966,2,294,487
1755831525.4709966,1,734,466
1755831525.5265064,52,373,399
1755831525.5265064,51,349,432
1755831525.5265064,48,424,419
1755831525.5265064,47,437,552
1755831525.5265064,45,343,186
1755831525.5265064,43,335,458
1755831525.5265064,37,1048,669
1755831525.5265064,31,339,376
1755831525.5265064,24,467,432
1755831525.5265064,17,629,382
1755831525.5265064,10,534,573
1755831525.5265064,8,687,534
1755831525.5265064,6,543,358
1755831525.5265064,5,348,492
1755831525.5265064,2,294,488
1755831525.5265064,1,735,467
1755831525.5821638,52,370,401
1755831525.5821638,51,363,435
1755831525.5821638,49,309,170
1755831525.5821638,48,426,422
1755831525.5821638,47,437,553
1755831525.5821638,45,343,186
1755831525.5821638,43,334,458
1755831525.5821638,37,1048,669
1755831525.5821638,31,339,375
1755831525.5821638,24,468,430
1755831525.5821638,17,630,381
1755831525.5821638,10,535,573
1755831525.5821638,8,687,533
1755831525.5821638,6,541,358
1755831525.5821638,5,347,492
1755831525.5821638,2,293,488
1755831525.5821638,1,736,467
1755831525.6411128,52,369,401
1755831525.6411128,51,356,432
1755831525.6411128,48,428,426
1755831525.6411128,47,437,554
1755831525.6411128,45,341,187
1755831525.6411128,43,339,458
1755831525.6411128,37,1048,668
1755831525.6411128,31,340,374
1755831525.6411128,24,471,429
1755831525.6411128,17,631,381
1755831525.6411128,10,534,572
1755831525.6411128,8,686,533
1755831525.6411128,6,540,359
1755831525.6411128,5,348,492
1755831525.6411128,2,293,489
1755831525.6411128,1,738,467
1755831525.694851,52,366,402
1755831525.694851,51,340,428
1755831525.694851,48,431,427
1755831525.694851,47,437,554
1755831525.694851,45,340,188
1755831525.694851,43,342,457
1755831525.694851,37,1048,669
1755831525.694851,31,341,373
1755831525.694851,24,474,429
1755831525.694851,17,633,381
1755831525.694851,10,535,572
1755831525.694851,8,686,533
1755831525.694851,6,535,358
1755831525.694851,5,348,492
1755831525.694851,2,293,489
1755831525.694851,1,740,468
1755831525.7551575,52,364,402
1755831525.7551575,51,357,438
1755831525.7551575,48,434,430
1755831525.7551575,47,435,554
1755831525.7551575,43,343,458
1755831525.7551575,37,1046,668
1755831525.7551575,31,341,372
1755831525.7551575,24,479,428
1755831525.7551575,17,634,381
1755831525.7551575,10,535,572
1755831525.7551575,8,686,533
1755831525.7551575,6,534,357
1755831525.7551575,5,348,492
1755831525.7551575,2,293,489
1755831525.7551575,1,741,468
1755831525.8115013,52,362,402
1755831525.8115013,51,368,443
1755831525.8115013,48,436,432
1755831525.8115013,47,433,554
1755831525.8115013,43,343,456
1755831525.8115013,31,339,371
1755831525.8115013,24,483,427
1755831525.8115013,17,635,382
1755831525.8115013,10,536,573
1755831525.8115013,8,686,532
1755831525.8115013,6,531,356
1755831525.8115013,5,348,492
1755831525.8115013,2,292,489
1755831525.8115013,1,743,468
1755831525.866669,53,358,312
1755831525.866669,52,361,402
1755831525.866669,51,375,446
1755831525.866669,49,303,170
1755831525.866669,48,438,434
1755831525.866669,47,433,555
1755831525.866669,45,336,191
1755831525.866669,43,341,455
1755831525.866669,31,340,370
1755831525.866669,24,485,426
1755831525.866669,17,636,384
1755831525.866669,10,537,573
1755831525.866669,8,686,530
1755831525.866669,6,530,355
1755831525.866669,5,349,492
1755831525.866669,2,291,489
1755831525.866669,1,744,468
1755831525.9210296,54,338,424
1755831525.9210296,53,358,315
1755831525.9210296,52,361,403
1755831525.9210296,51,381,449
1755831525.9210296,49,303,171
1755831525.9210296,48,441,437
1755831525.9210296,47,432,555
1755831525.9210296,45,333,192
1755831525.9210296,43,340,453
1755831525.9210296,37,1047,669
1755831525.9210296,31,340,369
1755831525.9210296,24,487,425
1755831525.9210296,17,638,384
1755831525.9210296,10,538,573
1755831525.9210296,8,686,531
1755831525.9210296,6,525,355
1755831525.9210296,5,348,492
1755831525.9210296,2,291,489
1755831525.9210296,1,745,469
1755831525.9779875,54,337,419
1755831525.9779875,53,360,321
1755831525.9779875,52,360,403
1755831525.9779875,51,387,451
1755831525.9779875,49,303,172
1755831525.9779875,48,443,439
1755831525.9779875,47,431,555
1755831525.9779875,45,333,192
1755831525.9779875,43,340,453
1755831525.9779875,31,341,369
1755831525.9779875,24,491,425
1755831525.9779875,17,639,381
1755831525.9779875,10,538,572
1755831525.9779875,8,686,531
1755831525.9779875,6,523,354
1755831525.9779875,5,348,492
1755831525.9779875,2,292,489
1755831525.9779875,1,748,469
1755831526.0345986,54,336,416
1755831526.0345986,53,362,324
1755831526.0345986,52,358,403
1755831526.0345986,51,391,454
1755831526.0345986,50,315,141
1755831526.0345986,49,305,171
1755831526.0345986,48,444,440
1755831526.0345986,47,430,555
1755831526.0345986,45,333,193
1755831526.0345986,43,342,453
1755831526.0345986,31,342,368
1755831526.0345986,24,493,425
1755831526.0345986,17,641,380
1755831526.0345986,10,537,572
1755831526.0345986,8,686,531
1755831526.0345986,6,520,354
1755831526.0345986,5,348,492
1755831526.0345986,2,292,489
1755831526.0345986,1,749,469
1755831526.0919316,54,336,413
1755831526.0919316,53,365,329
1755831526.0919316,52,358,402
1755831526.0919316,51,395,455
1755831526.0919316,50,317,142
1755831526.0919316,49,304,172
1755831526.0919316,48,446,442
1755831526.0919316,47,430,554
1755831526.0919316,43,343,454
1755831526.0919316,31,341,367
1755831526.0919316,24,495,426
1755831526.0919316,17,642,380
1755831526.0919316,10,537,572
1755831526.0919316,8,686,531
1755831526.0919316,6,517,353
1755831526.0919316,5,348,492
1755831526.0919316,2,293,489
1755831526.0919316,1,751,469
1755831526.1471217,55,316,147
1755831526.1471217,54,337,411
1755831526.1471217,53,369,333
1755831526.1471217,52,354,401
1755831526.1471217,51,399,458
1755831526.1471217,49,305,173
1755831526.1471217,48,448,443
1755831526.1471217,47,429,555
1755831526.1471217,43,343,454
1755831526.1471217,31,341,366
1755831526.1471217,24,497,424
1755831526.1471217,17,643,380
1755831526.1471217,10,537,573
1755831526.1471217,8,686,530
1755831526.1471217,6,515,353
1755831526.1471217,5,349,492
1755831526.1471217,2,292,489
1755831526.1471217,1,753,469
1755831526.2049184,55,318,146
1755831526.2049184,54,335,407
1755831526.2049184,53,372,336
1755831526.2049184,52,354,401
1755831526.2049184,51,405,459
1755831526.2049184,49,305,174
1755831526.2049184,48,450,446
1755831526.2049184,47,429,555
1755831526.2049184,43,345,453
1755831526.2049184,31,339,365
1755831526.2049184,24,500,422
1755831526.2049184,17,644,381
1755831526.2049184,10,537,573
1755831526.2049184,8,687,531
1755831526.2049184,6,513,352
1755831526.2049184,5,347,492
1755831526.2049184,2,292,490
1755831526.2049184,1,754,470
1755831526.261677,55,321,145
1755831526.261677,54,334,405
1755831526.261677,53,374,339
1755831526.261677,52,354,400
1755831526.261677,51,412,461
1755831526.261677,49,305,173
1755831526.261677,48,452,447
1755831526.261677,47,429,554
1755831526.261677,43,346,452
1755831526.261677,31,339,363
1755831526.261677,24,503,421
1755831526.261677,17,644,381
1755831526.261677,10,536,573
1755831526.261677,8,687,531
1755831526.261677,6,510,352
1755831526.261677,5,346,492
1755831526.261677,2,292,490
1755831526.261677,1,755,470
1755831526.3230786,55,320,146
1755831526.3230786,54,335,403
1755831526.3230786,53,377,341
1755831526.3230786,52,354,401
1755831526.3230786,51,417,463
1755831526.3230786,49,306,174
1755831526.3230786,48,456,450
1755831526.3230786,47,431,554
1755831526.3230786,43,347,452
1755831526.3230786,31,338,363
1755831526.3230786,24,504,420
1755831526.3230786,17,645,381
1755831526.3230786,10,536,573
1755831526.3230786,8,687,531
1755831526.3230786,6,506,352
1755831526.3230786,5,345,492
1755831526.3230786,2,292,490
1755831526.3230786,1,757,470
1755831526.37825,55,318,147
1755831526.37825,53,380,341
1755831526.37825,52,350,400
1755831526.37825,51,421,464
1755831526.37825,49,308,175
1755831526.37825,48,459,452
1755831526.37825,47,432,553
1755831526.37825,43,347,451
1755831526.37825,31,339,362
1755831526.37825,24,506,419
1755831526.37825,17,646,383
1755831526.37825,10,537,572
1755831526.37825,8,687,531
1755831526.37825,6,504,352
1755831526.37825,5,345,492
1755831526.37825,2,293,491
1755831526.37825,1,758,471
1755831526.4338784,55,317,149
1755831526.4338784,53,383,344
1755831526.4338784,52,349,397
1755831526.4338784,51,427,466
1755831526.4338784,49,307,175
1755831526.4338784,48,462,454
1755831526.4338784,47,432,552
1755831526.4338784,43,347,449
1755831526.4338784,31,339,359
1755831526.4338784,24,510,417
1755831526.4338784,17,646,384
1755831526.4338784,10,538,572
1755831526.4338784,8,687,531
1755831526.4338784,6,500,350
1755831526.4338784,5,345,492
1755831526.4338784,2,293,491
1755831526.4338784,1,761,470
1755831526.4870741,55,317,151
1755831526.4870741,54,343,395
1755831526.4870741,53,389,348
1755831526.4870741,51,432,467
1755831526.4870741,49,306,176
1755831526.4870741,48,463,456
1755831526.4870741,47,433,553
1755831526.4870741,43,347,448
1755831526.4870741,31,340,357
1755831526.4870741,24,513,417
1755831526.4870741,17,647,384
1755831526.4870741,10,538,571
1755831526.4870741,8,687,531
1755831526.4870741,6,498,350
1755831526.4870741,5,345,492
1755831526.4870741,2,292,491
1755831526.4870741,1,762,470
1755831526.5409172,55,315,154
1755831526.5409172,54,342,393
1755831526.5409172,53,393,349
1755831526.5409172,51,439,469
1755831526.5409172,49,309,172
1755831526.5409172,48,468,458
1755831526.5409172,47,430,554
1755831526.5409172,43,346,447
1755831526.5409172,31,340,354
1755831526.5409172,24,515,416
1755831526.5409172,17,647,385
1755831526.5409172,10,537,571
1755831526.5409172,8,687,531
1755831526.5409172,6,497,350
1755831526.5409172,5,345,491
1755831526.5409172,2,291,492
1755831526.5409172,1,763,470
1755831526.6001377,55,315,156
1755831526.6001377,54,345,392
1755831526.6001377,53,397,350
1755831526.6001377,51,442,470
1755831526.6001377,49,310,175
1755831526.6001377,48,471,458
1755831526.6001377,47,428,554
1755831526.6001377,43,347,446
1755831526.6001377,31,340,351
1755831526.6001377,24,518,414
1755831526.6001377,17,649,385
1755831526.6001377,10,537,571
1755831526.6001377,8,687,532
1755831526.6001377,6,495,350
1755831526.6001377,5,345,491
1755831526.6001377,2,289,493
1755831526.6001377,1,764,471
1755831526.6571846,55,317,156
1755831526.6571846,54,345,391
1755831526.6571846,53,401,351
1755831526.6571846,51,446,472
1755831526.6571846,48,476,460
1755831526.6571846,47,428,554
1755831526.6571846,43,348,445
1755831526.6571846,31,340,350
1755831526.6571846,24,520,412
1755831526.6571846,17,651,387
1755831526.6571846,10,538,571
1755831526.6571846,8,686,531
1755831526.6571846,6,492,349
1755831526.6571846,5,345,491
1755831526.6571846,2,291,494
1755831526.6571846,1,766,471
1755831526.709065,55,318,156
1755831526.709065,54,345,390
1755831526.709065,53,407,353
1755831526.709065,51,450,472
1755831526.709065,48,483,461
1755831526.709065,47,428,554
1755831526.709065,43,348,442
1755831526.709065,31,341,348
1755831526.709065,24,523,410
1755831526.709065,17,654,388
1755831526.709065,10,538,571
1755831526.709065,8,686,531
1755831526.709065,6,489,349
1755831526.709065,5,345,491
1755831526.709065,2,293,496
1755831526.709065,1,768,471
1755831526.7643754,55,318,159
1755831526.7643754,54,345,388
1755831526.7643754,53,411,353
1755831526.7643754,51,455,473
1755831526.7643754,48,487,461
1755831526.7643754,47,428,555
1755831526.7643754,43,349,440
1755831526.7643754,31,341,346
1755831526.7643754,24,525,408
1755831526.7643754,17,657,389
1755831526.7643754,10,537,572
1755831526.7643754,8,686,531
1755831526.7643754,6,487,348
1755831526.7643754,5,345,491
1755831526.7643754,2,296,497
1755831526.7643754,1,770,471
1755831526.8214638,55,319,160
1755831526.8214638,54,343,386
1755831526.8214638,53,414,355
1755831526.8214638,51,457,474
1755831526.8214638,48,490,461
1755831526.8214638,47,428,555
1755831526.8214638,43,349,439
1755831526.8214638,31,341,345
1755831526.8214638,24,528,407
1755831526.8214638,17,659,390
1755831526.8214638,10,537,572
1755831526.8214638,8,686,531
1755831526.8214638,6,485,347
1755831526.8214638,5,346,491
1755831526.8214638,2,298,498
1755831526.8214638,1,770,471
1755831526.8793428,55,321,160
1755831526.8793428,54,343,384
1755831526.8793428,53,416,355
1755831526.8793428,51,463,475
1755831526.8793428,48,496,461
1755831526.8793428,47,429,555
1755831526.8793428,43,349,437
1755831526.8793428,31,342,343
1755831526.8793428,24,530,404
1755831526.8793428,17,661,392
1755831526.8793428,10,536,572
1755831526.8793428,8,685,531
1755831526.8793428,6,483,347
1755831526.8793428,5,345,491
1755831526.8793428,2,299,499
1755831526.8793428,1,772,472
1755831526.933671,55,321,162
1755831526.933671,54,342,384
1755831526.933671,53,418,355
1755831526.933671,51,467,477
1755831526.933671,48,505,462
1755831526.933671,47,429,555
1755831526.933671,43,350,436
1755831526.933671,31,342,341
1755831526.933671,24,533,403
1755831526.933671,17,662,394
1755831526.933671,10,535,572
1755831526.933671,8,685,531
1755831526.933671,6,475,347
1755831526.933671,5,345,491
1755831526.933671,2,302,501
1755831526.933671,1,774,472
1755831526.9913712,55,322,163
1755831526.9913712,54,343,383
1755831526.9913712,53,418,355
1755831526.9913712,51,470,477
1755831526.9913712,48,509,463
1755831526.9913712,47,428,555
1755831526.9913712,43,350,435
1755831526.9913712,31,342,340
1755831526.9913712,24,535,401
1755831526.9913712,17,663,395
1755831526.9913712,10,535,573
1755831526.9913712,8,685,531
1755831526.9913712,6,470,347
1755831526.9913712,5,345,491
1755831526.9913712,2,302,502
1755831526.9913712,1,776,473
1755831527.0479662,55,320,170
1755831527.0479662,54,342,380
1755831527.0479662,53,420,354
1755831527.0479662,51,473,478
1755831527.0479662,48,514,462
1755831527.0479662,47,428,556
1755831527.0479662,43,350,433
1755831527.0479662,31,342,338
1755831527.0479662,24,537,399
1755831527.0479662,17,664,397
1755831527.0479662,10,535,572
1755831527.0479662,8,684,531
1755831527.0479662,6,467,348
1755831527.0479662,5,346,491
1755831527.0479662,2,305,504
1755831527.0479662,1,778,473
1755831527.1023312,55,320,173
1755831527.1023312,54,341,378
1755831527.1023312,53,422,354
1755831527.1023312,51,477,478
1755831527.1023312,48,519,462
1755831527.1023312,47,428,556
1755831527.1023312,43,349,430
1755831527.1023312,31,343,336
1755831527.1023312,24,540,397
1755831527.1023312,17,668,399
1755831527.1023312,10,536,571
1755831527.1023312,8,684,531
1755831527.1023312,6,467,346
1755831527.1023312,5,347,491
1755831527.1023312,2,309,506
1755831527.1023312,1,780,473
1755831527.1582172,57,331,144
1755831527.1582172,55,320,174
1755831527.1582172,54,342,377
1755831527.1582172,53,424,354
1755831527.1582172,51,481,480
1755831527.1582172,48,524,462
1755831527.1582172,47,427,555
1755831527.1582172,43,348,428
1755831527.1582172,31,342,334
1755831527.1582172,24,541,395
1755831527.1582172,17,669,401
1755831527.1582172,10,535,571
1755831527.1582172,8,684,531
1755831527.1582172,6,467,345
1755831527.1582172,5,345,491
1755831527.1582172,2,312,508
1755831527.1582172,1,781,473
1755831527.214868,57,332,143
1755831527.214868,55,319,175
1755831527.214868,54,341,375
1755831527.214868,53,424,355
1755831527.214868,51,485,480
1755831527.214868,48,530,462
1755831527.214868,47,427,554
1755831527.214868,43,347,426
1755831527.214868,31,342,332
1755831527.214868,24,543,392
1755831527.214868,17,672,402
1755831527.214868,10,536,571
1755831527.214868,8,683,531
1755831527.214868,6,467,344
1755831527.214868,5,345,490
1755831527.214868,2,316,510
1755831527.214868,1,783,473
1755831527.2724776,57,333,142
1755831527.2724776,55,318,177
1755831527.2724776,54,340,371
1755831527.2724776,53,428,356
1755831527.2724776,51,491,480
1755831527.2724776,48,537,461
1755831527.2724776,47,426,554
1755831527.2724776,43,346,422
1755831527.2724776,31,342,330
1755831527.2724776,24,545,391
1755831527.2724776,17,674,403
1755831527.2724776,10,536,571
1755831527.2724776,8,683,531
1755831527.2724776,6,466,342
1755831527.2724776,5,345,491
1755831527.2724776,2,319,512
1755831527.2724776,1,784,474
1755831527.3253236,57,334,143
1755831527.3253236,55,318,177
1755831527.3253236,54,339,367
1755831527.3253236,53,432,356
1755831527.3253236,51,493,480
1755831527.3253236,48,542,460
1755831527.3253236,47,425,553
1755831527.3253236,43,345,419
1755831527.3253236,31,342,329
1755831527.3253236,24,547,389
1755831527.3253236,17,675,404
1755831527.3253236,10,535,571
1755831527.3253236,8,683,531
1755831527.3253236,6,466,340
